video_id,hour1_views,hour1_likes,hour1_comments,channel_id,publish_time,category,subscriber_count,avg_last10_views,duration_seconds,hook_probability,motion_intensity_3s,face_ratio_3s,cuts_first3s,hook_audio_intensity,tempo_bpm,hook_text_ratio
foA1CDDVyhM,41,0,0,UCSZRvjm1KN8SVlKQol6zVJA,2026-03-02T03:40:44Z,People & Blogs,19600,1297.7,48,0.0306267274221259,13.05467414855957,0.6666666666666666,0.0,0.2255826145410537,224.69429347826087,0.0
7A0EfnxxExQ,1758,66,6,UCBkWibdUJcyG9gnk92Agglw,2026-03-02T03:33:39Z,People & Blogs,17600,14028.7,13,0.1113595621630866,12.981098175048828,1.0,0.0,0.1852422654628753,107.666015625,0.0
h4nO7nkpVtk,756,11,0,UCr_YKuVkWbaor6vFC4hi5GQ,2026-03-02T03:28:17Z,Entertainment,14100,5555.0,11,0.1197908413880526,4.006741046905518,0.0,0.6666666666666666,0.1349385678768158,64.599609375,0.0
DBh8gNee530,7132,208,5,UCS4IVqkQ25cs1nbvwzq3Zjg,2026-03-02T03:24:56Z,Entertainment,34900,49068.9,14,0.1269018823541971,9.56114673614502,0.6666666666666666,0.0,0.1180635318160057,103.359375,0.0
QezlHQMdBnA,87,2,0,UC_99aje3ihLZuBJcItq7b9A,2026-03-02T03:13:27Z,People & Blogs,33600,2795.8,16,0.0301789926460385,10.287907600402832,1.0,1.0,0.0971973240375518,143.5546875,0.0
rf15rof0ADI,1076,9,1,UCjZQ9gOgPoYrqbclv0L0bIA,2026-03-02T03:14:10Z,Entertainment,29800,314.2,11,0.773989354049777,12.356317520141602,1.0,0.0,0.2322340458631515,107.666015625,0.0
kV0JUGS64c4,652,0,0,UC7Ha9_gTDWRlzrd77PAOn_Q,2026-03-02T03:13:26Z,Education,13000,1192.5,9,0.3534833288153971,17.342321395874023,0.6666666666666666,0.6666666666666666,0.0788103640079498,166.70866935483872,0.0
E6U3qQqC91g,2776,14,1,UCcV6cn4EQHHGAb24V-gnNTg,2026-03-02T03:13:49Z,Comedy,39000,24112.5,10,0.1032411625787976,11.447141647338867,0.0,0.0,0.0443624518811702,135.99917763157896,0.0
vySFrCBEtwE,7631,174,2,UCS4IVqkQ25cs1nbvwzq3Zjg,2026-03-02T03:12:20Z,Entertainment,34900,49068.9,16,0.1345857752835542,7.853750228881836,0.6666666666666666,0.6666666666666666,0.1352001577615738,103.359375,0.0
9H4x0SYMCSQ,2757,36,0,UCS4IVqkQ25cs1nbvwzq3Zjg,2026-03-02T03:12:50Z,Entertainment,34900,49068.9,14,0.0531973395541611,6.694135665893555,1.0,0.0,0.0960878357291221,103.359375,0.0
EJr95mXCkGw,517,15,0,UC8Jo2POMCOCg3YzRjeu9xDQ,2026-03-02T04:49:00Z,Entertainment,16200,2120.0,16,0.1960561243837694,7.115072727203369,0.25,0.0,0.1090331971645355,147.65625,0.5
wZNdd7OhGkI,413,6,0,UC6o6ea0-bhEUHigaPob72DA,2026-03-02T04:39:25Z,People & Blogs,20700,425.9,44,0.4923113601144356,9.402116775512695,0.6666666666666666,0.0,0.0792986899614334,103.359375,1.0
JlMWgC7-5WE,262,1,0,UC6o6ea0-bhEUHigaPob72DA,2026-03-02T04:34:54Z,People & Blogs,20700,409.6,47,0.3901131625967838,7.82030725479126,0.3333333333333333,1.3333333333333333,0.0847510993480682,112.34714673913044,1.0
0-x9yrRs3SY,590,4,0,UC6o6ea0-bhEUHigaPob72DA,2026-03-02T04:20:44Z,People & Blogs,20700,409.6,38,0.5902360944377751,6.599470138549805,1.0,0.0,0.0886362716555595,101.33272058823528,0.0
5SLxhMHJw6w,65,0,1,UCTzWvIoANQd-0W3M_htV_XA,2026-02-25T14:17:13Z,People & Blogs,12100,11234.8,26,0.0057523142002513,10.06451416015625,0.3333333333333333,1.0,0.0874077454209327,172.265625,0.0
uWDPS4HBOCU,4716,167,2,UC1D0ZQdx8D4efjstcYtAQNg,2026-02-25T14:11:42Z,People & Blogs,19700,33367.4,56,0.1238334812542997,8.376413345336914,0.3333333333333333,0.6666666666666666,0.0940837413072586,129.19921875,0.0
axzjLyV6zmM,2721,0,24,UCcLFFHYGNYGCeOxBrHERM-A,2026-02-25T13:53:28Z,Howto & Style,61800,21057.0,44,0.1144335099671965,4.238943099975586,0.0,0.6666666666666666,0.2419088035821914,123.046875,0.0
5LGAcbG_PNQ,520,27,0,UCGNrdkVjRGuPraaNr3i-rWw,2026-02-25T13:53:22Z,People & Blogs,91300,9324.7,38,0.0528202992473107,11.085651397705078,1.0,1.0,0.1054827570915222,84.72079918032787,0.0
IUKiPweliHo,671,17,1,UCC-YLvj7IpOok_gaj9HpvSg,2026-02-25T13:51:01Z,Entertainment,16300,4584.5,52,0.1276757682427932,17.504981994628906,0.3333333333333333,1.0,0.1059206947684288,143.5546875,0.0
hXB5Xwg0Lks,21,4,0,UCCy9U-32xQBsnYbRmSL1EOg,2026-02-25T13:50:34Z,People & Blogs,45800,1379.6,12,0.0149935741824932,9.219842910766602,0.0,0.0,0.1419258564710617,93.9630681818182,0.0
1KliQd_1Bbk,1301,0,14,UCDZCZrxOMa22V4wyAUfubGA,2026-02-25T13:41:15Z,Entertainment,60900,339799.2,37,0.003814128517075,7.386929035186768,0.6666666666666666,0.6666666666666666,0.357702374458313,132.51201923076923,0.0
WDmwNmrID80,821,0,2,UCIwtJ-uUCly1z9IiCnijnhQ,2026-02-25T13:36:12Z,People & Blogs,44200,4245.8,53,0.1620352095997473,10.800003051757812,0.0,0.6666666666666666,0.1347360163927078,123.046875,0.0
Fwmt3pptXhI,6879,0,5,UCKPC6ROyFrQNQj3CO272G2g,2026-02-25T13:35:43Z,Comedy,38100,650257.9,16,0.0104681383742109,9.171867370605469,0.3333333333333333,1.0,0.229387030005455,143.5546875,0.0
Thtlkt_pwqY,2739,0,2,UCPp0zWzjnJheNjOaarBmbWw,2026-02-25T14:37:00Z,People & Blogs,12400,39894.9,28,0.0642446503838494,9.104596138000488,0.6666666666666666,1.0,0.1296691745519638,117.45383522727272,0.0
Oi2nijG8DR0,7873,0,0,UCJtc09OAgvXU3ubvsX8vXgQ,2026-02-25T14:36:21Z,People & Blogs,86700,525685.6,21,0.0147556425854629,15.122686386108398,0.6666666666666666,0.6666666666666666,0.1180230751633644,80.74951171875,0.0
lpKzT6z-Zog,3057,144,1,UCDCoFgzGwFlgkUiOjT4zuyg,2026-02-25T15:08:21Z,People & Blogs,15900,12462.6,20,0.1969767262042836,5.593497753143311,1.0,0.0,0.1849191784858703,198.76802884615384,1.0
C6ZgfvCCB0o,4005,0,8,UCX8vrba-XZ_17LX1lzWfQog,2026-02-25T15:00:06Z,Entertainment,91900,25941.6,29,0.1337380537356494,14.578004837036133,1.0,0.6666666666666666,0.1465042233467102,103.359375,0.0
5Gd9l0b12qk,17446,277,0,UC-fjrkrM98rpnbRKjjaKLKw,2026-02-25T14:55:06Z,People & Blogs,45900,275525.2,16,0.0595485153489489,11.297661781311035,0.0,0.6666666666666666,0.307420015335083,151.99908088235293,0.0
W6JM-hWzFKM,252,0,0,UCMEhwA9yUNnkLePtOfaUWUg,2026-02-25T14:51:15Z,People & Blogs,12400,2344.3,32,0.0970612024804529,6.751051425933838,0.6666666666666666,0.0,0.1912373453378677,114.84375,1.0
Hjgv3IYjeWQ,733,0,0,UChm7aDInMrfRV-t3GjPJ6VA,2026-02-25T14:51:56Z,People & Blogs,27600,11789.7,51,0.0585337027957229,8.966512680053711,0.6666666666666666,0.6666666666666666,0.2065486013889312,147.65625,0.0
3uUEpj-1op4,1258,16,0,UCUTjlqraqWqLe0_zY6fnarA,2026-02-25T14:48:38Z,People & Blogs,54100,5161.5,28,0.1959654178674351,10.201512336730955,0.0,0.6666666666666666,0.3018851578235626,161.4990234375,0.0
pnIbMPXB9I4,6326,555,21,UC6q8UqYxyEXlGZngSzrSu4A,2026-02-25T15:22:52Z,People & Blogs,63800,339868.1,36,0.0182729861658532,7.725742816925049,0.25,0.6666666666666666,0.0953256487846374,120.18531976744184,0.0
hBtGBay5ZNE,848,6,0,UC_Q3yDyZnULFCNpc1R5-tvg,2026-02-25T15:20:34Z,Sports,23500,6825.6,11,0.1105087572977481,1.8445024490356443,0.0,0.0,0.1132873222231864,59.40193965517241,0.0
79mscaTEuTw,1661,0,0,UCvOfNkt1Xtik4vFdSGoGKUg,2026-02-25T15:17:28Z,People & Blogs,92400,10145.1,16,0.140689982297287,11.581007957458496,0.0,1.0,0.1668877601623535,120.18531976744184,0.0
DKpVDueLtY0,5038,281,6,UCR8DANN-C5EPYZw1dB3pPrg,2026-02-25T14:53:27Z,People & Blogs,48800,26286.0,9,0.1608351423828374,11.558882713317873,0.6666666666666666,0.0,0.0492321401834487,120.18531976744184,0.0
BClqaxV9g9I,704,7,1,UC6A6sFcR7RV5E7l0V0n2oAw,2026-02-25T15:30:05Z,People & Blogs,25600,3145.3,49,0.1828903956563531,2.384916067123413,0.0,0.0,0.0537669695913791,129.19921875,0.0
H6nwzPYKYB4,1723,20,4,UCdtuXciPzeJcHGn3aRZjLew,2026-02-25T16:17:42Z,People & Blogs,10200,7251.9,57,0.1919798549287457,15.03449821472168,0.0,0.6666666666666666,0.0598797872662544,123.046875,0.0
obkz-ASZ-qw,795,5,0,UCVks6LzJT-JmwGLQ1sUbfTw,2026-02-25T15:53:06Z,Science & Technology,44400,5055.3,25,0.1358904671555305,4.106262683868408,0.0,0.0,0.0258567277342081,74.89809782608695,0.0
_Gb0DVunPvs,2550,38,1,UCR3Su8auxwk2yYd8Pkv9R4Q,2026-02-25T15:49:58Z,Entertainment,59000,29011.6,11,0.0807943830477542,2.674639940261841,0.0,0.0,0.3236483931541443,59.40193965517241,1.0
jdqp_cIkseM,1539,0,15,UC5ETuecZVWCaLepBDPFcwgQ,2026-02-25T15:47:01Z,People & Blogs,44300,46926.5,60,0.0317545470489317,8.105952262878418,0.6666666666666666,0.6666666666666666,0.0898380056023597,66.25600961538461,0.0
Uv43tGwfXl8,777,15,1,UCBmJQxJOJFzyqhzE8ZTcauw,2026-02-25T15:46:34Z,People & Blogs,10600,534.3,51,0.5925417524593914,8.895647048950195,0.3333333333333333,0.0,0.0677529871463775,62.26468373493976,0.0
nfHZWfgg5kk,3425,45,1,UCVks6LzJT-JmwGLQ1sUbfTw,2026-02-25T15:43:42Z,Science & Technology,44400,5061.9,17,0.4035631384840165,14.477096557617188,0.3333333333333333,0.0,0.2745445966720581,120.18531976744184,0.0
QhvYo537py0,753,7,0,UCvBGUYYpfEVHtGI0gVi5g_g,2026-02-25T16:30:09Z,People & Blogs,15900,19531.4,11,0.0371221234051783,3.286883354187012,1.0,0.0,0.2588264346122741,178.20581896551724,0.0
s8_5ZPkppFg,284,2,0,UCD-l1T1A-o-_KGMyF179h9g,2026-02-25T16:26:43Z,Howto & Style,84500,1356.4,41,0.1731285052426237,5.1028666496276855,0.0,0.0,0.0197201576083898,129.19921875,0.0
CeDKEPjzrFs,305,0,0,UCK_r4PtgBk2XPdQ4gC3xREw,2026-02-25T16:22:00Z,People & Blogs,17400,1801.9,58,0.144762447197304,9.908477783203123,0.6666666666666666,1.0,0.0861798077821731,90.66611842105264,0.0
_1RmewunS24,592,14,1,UCFLSDRHtS8u0YgzTbEpPR7A,2026-02-25T16:12:05Z,People & Blogs,25500,1571.9,34,0.2735801099865982,3.6230666637420654,0.0,0.0,0.0883250758051872,97.50884433962264,1.0
eGqqfTX4HuE,451,18,0,UCcSGSVvlSMSg2pyaXNHg26w,2026-02-25T15:37:31Z,People & Blogs,21800,1959.7,38,0.1870825901190525,7.793976783752441,0.3333333333333333,1.3333333333333333,0.1581608206033706,166.70866935483872,1.0
px1GjYgfvEM,685,3,0,UCCjiBISrPah2g7JsEwiLuvQ,2026-02-25T16:40:02Z,Howto & Style,34800,11229.0,17,0.0574953835823401,5.460050582885742,0.6666666666666666,0.0,0.1555152535438537,105.46875,0.0
QPGdnuhCrz8,22492,1372,5,UC8Aw9Fu4CzjBMrmtc4254tw,2026-02-25T17:18:47Z,People & Blogs,42200,183326.8,50,0.1092805904999932,11.054765701293944,1.0,0.0,0.1099078655242919,143.5546875,0.0
0iVW2l_ugTQ,730,10,0,UCVks6LzJT-JmwGLQ1sUbfTw,2026-02-25T16:59:07Z,Science & Technology,44500,3048.7,25,0.193188133485061,6.829809188842773,0.6666666666666666,0.6666666666666666,0.1123354285955429,107.666015625,0.0
sVFNuQoFL2A,1016,30,1,UC70Oletc9woF6EBndN0AcuA,2026-02-25T16:53:56Z,People & Blogs,18000,13774.4,19,0.068693206404154,6.965295791625977,0.6666666666666666,1.0,0.2754836976528168,112.34714673913044,0.0
NcFbQ_DwKXc,537,25,2,UCnzZZYtPAJgjdA7hyJ5snTQ,2026-02-25T16:42:56Z,People & Blogs,15400,14818.6,43,0.0349709552215478,11.712516784667969,0.0,0.0,0.2593990266323089,99.38401442307692,0.0
07pE5m3d1NA,539,8,0,UCTyrOTAu3I24oxMIb6acxwA,2026-02-25T17:30:01Z,People & Blogs,21800,676.7,8,0.4433659619972032,8.568995475769043,0.5,0.0,0.0801522731781005,99.38401442307692,1.0
jUFDbd68BNI,388,15,3,UC30rrPkgk5uD0l6V26OYYTA,2026-02-25T17:20:57Z,People & Blogs,18000,541.8,52,0.4172940417294042,13.90478515625,0.0,0.0,0.0374574996531009,120.18531976744184,0.0
wck_X2SdAUI,621,21,1,UCfUSXMpCv4_fhZpMYWTvBog,2026-02-25T17:10:16Z,Howto & Style,82700,13306.6,14,0.0445877250926218,2.575512886047364,0.0,0.0,0.1407802999019622,93.9630681818182,0.0
3QBRVUawq8M,1236,24,0,UCg30J8Cd-sgFSIE4GG3XXHQ,2026-02-25T17:00:05Z,Gaming,10000,21188.1,40,0.0551192690007625,4.206729412078857,0.0,0.0,0.0379014015197753,90.66611842105264,0.0
Af5oxIzClFg,545,7,0,UCDHUiPc2L5fnD5BWzrIDbRA,2026-02-25T17:37:16Z,People & Blogs,15800,2074.4,23,0.2080629151714133,3.5303943157196045,0.0,0.0,0.1995000839233398,101.33272058823528,0.5
2z180A8nFD8,476,6,0,UC142uJ6_WadprKy1nMPjACA,2026-02-25T17:35:26Z,People & Blogs,20800,2835.2,42,0.1437545300797294,6.302583694458008,0.0,0.6666666666666666,0.1690707951784134,114.84375,0.0
aR5PByo2it0,3410,311,4,UC8Aw9Fu4CzjBMrmtc4254tw,2026-02-25T18:16:33Z,People & Blogs,42300,95080.1,44,0.0346227691920304,9.84406852722168,1.0,0.0,0.2609175741672516,129.19921875,0.0
YXDeJkDY_Go,674,26,0,UCXY44f3aHNe2SK_Ra-sLeMw,2026-02-25T18:08:24Z,People & Blogs,71800,385.1,15,0.6363893872155605,10.494945526123049,0.3333333333333333,0.0,0.0840335860848426,105.46875,0.0
MmTFhpRD6iU,379,2,0,UC1J6AecPPfPsBZ4UrQwU6Bg,2026-02-25T18:06:10Z,Comedy,10700,275.3,12,0.5792449946507718,13.273043632507324,1.0,0.0,0.1189943552017211,114.84375,0.5
7EP1sQMKk4M,4233,418,9,UC8Aw9Fu4CzjBMrmtc4254tw,2026-02-25T18:04:45Z,People & Blogs,42300,95105.1,60,0.0426120491533459,14.944036483764648,1.0,0.0,0.2289917469024658,151.99908088235293,0.0
-caOaznkpCU,5106,455,10,UCY5d4dwl89qtGHLB83-yXIg,2026-02-25T17:52:05Z,People & Blogs,68700,103755.6,37,0.0469035913490156,8.535168647766113,0.3333333333333333,0.6666666666666666,0.0674280896782875,89.10290948275862,0.0
6mdMOho0Cl8,825,13,0,UCZ6YWz5o2KA5u4amxsZFAyQ,2026-02-25T17:43:31Z,People & Blogs,19300,442.0,30,0.6511444356748224,3.7199103832244873,1.0,0.0,0.1716419011354446,206.71875,0.0
C5esHdD4qqA,23,0,0,UCApjD51K9CrtzK29TfllgnQ,2026-02-25T18:32:36Z,Science & Technology,14300,1199.5,43,0.0188139059304703,1.6814699172973633,1.0,0.0,0.0369746275246143,143.5546875,0.0
PlpJpZ-m3M8,117,7,0,UCIc82B0InhHnZhT_8rUdkeA,2026-02-25T19:30:06Z,People & Blogs,17400,16397.2,16,0.007084811858885,13.191446304321287,1.0,0.6666666666666666,0.1393689066171646,143.5546875,0.0
FtlTzgZVh3E,1117,80,4,UC8FucS1oCBE8j4hE6Wd0eTQ,2026-02-25T19:28:37Z,Entertainment,89400,4123.6,60,0.2131435331832233,4.940934181213379,0.3333333333333333,0.0,0.1123517006635665,78.30255681818181,0.0
_wzkiUakZKU,328,46,21,UCOK9AmWMYhSUf_S05EGIXEQ,2026-02-25T18:37:22Z,People & Blogs,16400,13222.7,59,0.0242053916033858,12.553979873657228,0.3333333333333333,0.6666666666666666,0.0126687083393335,143.5546875,0.0
O_CXO1NffzY,85,0,0,UCUTjlqraqWqLe0_zY6fnarA,2026-02-25T18:36:14Z,People & Blogs,54200,5833.1,21,0.0143627177641472,6.181183815002441,0.0,0.0,0.3088703453540802,86.1328125,0.0
vDgzELBOHD8,401,6,0,UCK6No6DI8RxSCsIvguZEMCQ,2026-02-25T19:39:15Z,Entertainment,13500,1258.3,59,0.2416681733261013,15.922115325927734,0.3333333333333333,0.0,0.1189256161451339,135.99917763157896,0.0
W6vp7kcwCSQ,37,0,0,UCGsCIxW0ayFWIXi1-LbWAaA,2026-02-25T19:34:24Z,People & Blogs,19300,60.8,16,0.3783231083844581,13.129217147827148,0.6666666666666666,0.0,0.0762622952461242,79.50721153846153,0.0
BPr5Uz4CNx4,652,3,0,UCJo4Fr-8pz-yP54-LIYxoag,2026-02-25T19:35:00Z,Nonprofits & Activism,70400,455.0,48,0.5889792231255646,13.78055191040039,0.6666666666666666,0.0,0.0403171703219413,147.65625,0.0
YEKC-pi3VjM,817,22,0,UCxvYiKg0DOb4Me2UNvX0rFw,2026-02-25T20:19:01Z,People & Blogs,15200,7755.6,38,0.0953036418356158,1.39777934551239,1.0,0.0,0.3468467593193054,139.6748310810811,1.0
H1uZOF3TXKM,764,28,0,UCxvYiKg0DOb4Me2UNvX0rFw,2026-02-25T20:00:23Z,People & Blogs,15200,7755.6,35,0.0896755716230808,0.8861593008041382,1.0,0.0,0.3346005976200104,215.33203125,0.0
S-93jgbjhm4,1664,110,2,UC9bQCxwVUdvPty4U5doaIoA,2026-02-25T20:30:03Z,People & Blogs,94600,40310.7,53,0.039642927763629,14.797632217407228,0.6666666666666666,0.0,0.0484986938536167,126.04801829268293,0.0
szRmIEcmIlo,383,0,0,UCKQz49wYpyzuO2NLYtMeSLA,2026-02-25T20:30:10Z,Gaming,48900,17826.9,21,0.0210325152801498,6.594282150268555,0.3333333333333333,0.0,0.0216485764831304,147.65625,1.0
C0sVkACPOO0,412,28,0,UC1E5E8gjX6WK17tAWSyaSmw,2026-02-25T20:23:43Z,Howto & Style,10900,4255.6,28,0.0882680606735795,8.210626602172852,0.0,0.0,0.2105163186788559,151.99908088235293,0.0
vO_I1f8oY8s,4144,735,45,UCQIfwEfLjhS5qalR5FRR3Nw,2026-02-25T19:57:43Z,Entertainment,86700,122390.6,7,0.0327499355907396,0.2030616998672485,0.3333333333333333,0.0,0.1620279252529144,123.046875,0.0
dAe42aKyJhI,993,0,3,UCzNAnFvkYSaX3WtpgMQl1Qg,2026-02-25T19:40:09Z,Gaming,18000,11933.4,48,0.0768195321203119,,,,,,
7W2qutH59xI,803,7,0,UCAUBraX79Ms-SDgWdUmQ4ww,2026-02-25T21:20:36Z,Entertainment,51400,1774.7,16,0.3115180199402568,4.745401859283447,1.0,0.0,0.0696558654308319,117.45383522727272,0.0
